avg_diff,avg_score,avg_winning,loss_train,step_idx,avg_score_no
0.03,0.50539,0.465,-0.05,1125900,0.04039
0.025,0.5107,0.47,-0.026,1126200,0.0407
0.03,0.4938,0.455,0.012,1126500,0.0388
0.035,0.46421,0.425,0.007,1126800,0.03921
0.02,0.47851,0.44,-0.06,1127100,0.03851
0.03,0.45838,0.42,-0.036,1127400,0.03838
0.02,0.44877,0.41,-0.013,1127700,0.03877
0.01,0.44865,0.41,-0.035,1128000,0.03865
0.015,0.48945,0.45,-0.077,1128300,0.03945
0.03,0.50963,0.47,0.012,1128600,0.03963
0.025,0.49348,0.455,-0.096,1128900,0.03848
0.04,0.47784,0.44,-0.04,1129200,0.03784
0.03,0.49928,0.46,-0.053,1129500,0.03928
0.02,0.51963,0.48,-0.019,1129800,0.03963
0.025,0.5029,0.465,-0.007,1130100,0.0379
0.03,0.50281,0.465,-0.033,1130400,0.03781
0.01,0.4976,0.46,-0.044,1130700,0.0376
0.03,0.47719,0.44,0.023,1131000,0.03719
0.03,0.49829,0.46,-0.06,1131300,0.03829
0.03,0.50239,0.465,-0.022,1131600,0.03739
0.035,0.52885,0.49,-0.04,1131900,0.03885
0.025,0.50947,0.47,-0.072,1132200,0.03947
0.04,0.49237,0.455,-0.049,1132500,0.03737
0.035,0.51351,0.475,0.0,1132800,0.03851
0.035,0.51344,0.475,0.032,1133100,0.03844
0.03,0.52812,0.49,-0.017,1133400,0.03812
0.025,0.51244,0.475,-0.021,1133700,0.03744
0.03,0.49196,0.455,-0.037,1134000,0.03696
0.02,0.52714,0.49,-0.065,1134300,0.03714
0.025,0.54226,0.505,-0.03,1134600,0.03726
0.035,0.49708,0.46,-0.064,1134900,0.03708
0.025,0.47722,0.44,-0.024,1135200,0.03722
0.025,0.46215,0.425,-0.03,1135500,0.03715
0.015,0.48305,0.445,-0.061,1135800,0.03805
0.025,0.48927,0.45,0.023,1136100,0.03927
0.035,0.45902,0.42,-0.076,1136400,0.03902
0.025,0.4747,0.435,-0.059,1136700,0.0397
0.03,0.42407,0.385,-0.019,1137000,0.03907
0.025,0.45021,0.41,-0.061,1137300,0.04021
0.03,0.44017,0.4,-0.042,1137600,0.04017
0.02,0.4249,0.385,-0.066,1137900,0.0399
0.03,0.42159,0.38,-0.04,1138200,0.04159
0.025,0.41637,0.375,-0.096,1138500,0.04137
0.025,0.42975,0.39,-0.082,1138800,0.03975
0.03,0.42921,0.39,-0.043,1139100,0.03921
0.02,0.44356,0.405,-0.065,1139400,0.03856
0.02,0.43903,0.4,-0.048,1139700,0.03903
0.03,0.47465,0.435,-0.049,1140000,0.03965
0.03,0.42298,0.385,-0.022,1140300,0.03798
0.025,0.42797,0.39,-0.004,1140600,0.03797
0.025,0.41269,0.375,-0.035,1140900,0.03769
0.025,0.42387,0.385,-0.023,1141200,0.03887
0.035,0.41852,0.38,-0.067,1141500,0.03852
0.03,0.42316,0.385,-0.097,1141800,0.03816
0.035,0.43808,0.4,-0.008,1142100,0.03808
0.025,0.44945,0.41,-0.008,1142400,0.03945
0.025,0.4285,0.39,-0.022,1142700,0.0385
0.03,0.40735,0.37,-0.069,1143000,0.03735
0.035,0.43715,0.4,-0.062,1143300,0.03715
0.03,0.43211,0.395,0.031,1143600,0.03711
0.015,0.41613,0.38,-0.024,1143900,0.03613
0.02,0.43159,0.395,-0.043,1144200,0.03659
0.01,0.43639,0.4,-0.067,1144500,0.03639
0.025,0.41208,0.375,0.001,1144800,0.03708
0.03,0.39846,0.36,-0.012,1145100,0.03846
0.035,0.39766,0.36,-0.054,1145400,0.03766
0.05,0.40305,0.365,0.001,1145700,0.03805
0.04,0.40348,0.365,-0.053,1146000,0.03848
0.02,0.38947,0.35,-0.055,1146300,0.03947
0.02,0.38353,0.345,-0.052,1146600,0.03853
0.005,0.37851,0.34,-0.032,1146900,0.03851
0.01,0.41485,0.375,-0.077,1147200,0.03985
0.02,0.37882,0.34,-0.011,1147500,0.03882
0.02,0.3885,0.35,-0.047,1147800,0.0385
0.025,0.37373,0.335,-0.067,1148100,0.03873
0.035,0.40196,0.365,-0.017,1148400,0.03696
0.04,0.38225,0.345,-0.081,1148700,0.03725
0.015,0.41736,0.38,-0.071,1149000,0.03736
0.02,0.38578,0.35,-0.062,1149300,0.03578
0.02,0.37156,0.335,-0.061,1149600,0.03656
0.015,0.38582,0.35,-0.016,1149900,0.03582
0.025,0.37665,0.34,-0.084,1150200,0.03665
0.005,0.38684,0.35,0.033,1150500,0.03684
0.015,0.39403,0.36,-0.031,1150800,0.03403
0.015,0.40747,0.375,-0.075,1151100,0.03247
0.015,0.40191,0.37,-0.068,1151400,0.03191
0.01,0.43016,0.4,-0.015,1151700,0.03016
0.01,0.45112,0.42,0.042,1152000,0.03112
0.02,0.44571,0.415,-0.061,1152300,0.03071
0.02,0.42572,0.395,-0.059,1152600,0.03072
0.015,0.41666,0.385,0.013,1152900,0.03166
0.015,0.42126,0.39,-0.031,1153200,0.03126
0.015,0.43125,0.4,-0.007,1153500,0.03125
0.015,0.41186,0.38,-0.021,1153800,0.03186
0.015,0.40156,0.37,-0.033,1154100,0.03156
0.025,0.37928,0.345,0.019,1154400,0.03428
0.01,0.39139,0.36,-0.104,1154700,0.03139
0.0,0.40223,0.37,-0.048,1155000,0.03223
0.025,0.39314,0.36,-0.015,1155300,0.03314
0.02,0.37903,0.345,0.028,1155600,0.03403
0.015,0.38952,0.355,-0.02,1155900,0.03452
0.015,0.37407,0.34,-0.068,1156200,0.03407
0.03,0.36592,0.33,-0.02,1156500,0.03592
0.04,0.35527,0.32,-0.052,1156800,0.03527
0.035,0.34356,0.31,-0.027,1157100,0.03356
0.03,0.34399,0.31,-0.048,1157400,0.03399
0.025,0.35819,0.325,-0.014,1157700,0.03319
0.03,0.32271,0.29,-0.003,1158000,0.03271
0.025,0.3543,0.32,-0.078,1158300,0.0343
0.02,0.34403,0.31,-0.066,1158600,0.03403
0.03,0.33838,0.305,-0.026,1158900,0.03338
0.04,0.35408,0.32,-0.068,1159200,0.03408
0.02,0.34871,0.315,-0.005,1159500,0.03371
0.03,0.38063,0.345,-0.047,1159800,0.03563
0.025,0.40209,0.365,-0.041,1160100,0.03709
0.045,0.39071,0.355,-0.042,1160400,0.03571
0.04,0.40252,0.365,-0.039,1160700,0.03752
0.025,0.37621,0.34,0.025,1161000,0.03621
0.02,0.38088,0.345,-0.045,1161300,0.03588
0.03,0.37052,0.335,-0.096,1161600,0.03552
0.015,0.38141,0.345,-0.03,1161900,0.03641
0.015,0.36622,0.33,-0.103,1162200,0.03622
0.025,0.34685,0.31,-0.039,1162500,0.03685
0.015,0.35631,0.32,0.01,1162800,0.03631
0.02,0.35661,0.32,0.004,1163100,0.03661
0.025,0.35689,0.32,-0.059,1163400,0.03689
0.02,0.38207,0.345,-0.038,1163700,0.03707
0.025,0.36726,0.33,-0.022,1164000,0.03726
0.04,0.37192,0.335,-0.031,1164300,0.03692
0.03,0.36533,0.33,-0.025,1164600,0.03533
0.02,0.37123,0.335,-0.006,1164900,0.03623
0.015,0.37668,0.34,0.012,1165200,0.03668
0.03,0.37695,0.34,0.001,1165500,0.03695
0.015,0.36753,0.33,-0.042,1165800,0.03753
0.04,0.39775,0.36,-0.033,1166100,0.03775
0.025,0.36612,0.33,-0.079,1166400,0.03612
0.025,0.38257,0.345,-0.021,1166700,0.03757
0.02,0.39388,0.355,-0.024,1167000,0.03888
0.025,0.38706,0.35,-0.028,1167300,0.03706
0.015,0.38686,0.35,-0.046,1167600,0.03686
-0.01,0.3773,0.34,0.005,1167900,0.0373
0.025,0.37658,0.34,-0.019,1168200,0.03658
0.015,0.40232,0.365,-0.06,1168500,0.03732
0.01,0.41799,0.38,-0.04,1168800,0.03799
0.015,0.40781,0.37,-0.039,1169100,0.03781
0.01,0.3983,0.36,-0.058,1169400,0.0383
0.02,0.3789,0.34,-0.001,1169700,0.0389
0.01,0.38853,0.35,0.016,1170000,0.03853
0.015,0.38838,0.35,-0.08,1170300,0.03838
0.02,0.38261,0.345,-0.032,1170600,0.03761
0.03,0.4182,0.38,-0.034,1170900,0.0382
0.03,0.39768,0.36,-0.022,1171200,0.03768
0.015,0.41336,0.375,-0.045,1171500,0.03836
0.01,0.39801,0.36,-0.045,1171800,0.03801
0.015,0.40972,0.37,-0.057,1172100,0.03972
0.01,0.39858,0.36,-0.105,1172400,0.03858
0.0,0.39457,0.355,-0.058,1172700,0.03957
0.005,0.38393,0.345,-0.016,1173000,0.03893
0.03,0.39381,0.355,-0.039,1173300,0.03881
0.02,0.42377,0.385,-0.057,1173600,0.03877
0.035,0.4331,0.395,-0.128,1173900,0.0381
0.035,0.42898,0.39,-0.012,1174200,0.03898
0.035,0.45045,0.41,-0.016,1174500,0.04045
0.03,0.42939,0.39,-0.055,1174800,0.03939
0.035,0.45116,0.41,-0.021,1175100,0.04116
0.03,0.42043,0.38,-0.028,1175400,0.04043
0.01,0.4406,0.4,-0.024,1175700,0.0406
0.02,0.435,0.395,0.018,1176000,0.04
0.03,0.41435,0.375,-0.015,1176300,0.03935
0.03,0.43897,0.4,-0.01,1176600,0.03897
0.02,0.42375,0.385,-0.046,1176900,0.03875
0.0,0.42381,0.385,-0.038,1177200,0.03881
0.0,0.40849,0.37,-0.109,1177500,0.03849
0.005,0.41887,0.38,0.008,1177800,0.03887
0.015,0.41841,0.38,-0.061,1178100,0.03841
0.005,0.41453,0.375,-0.057,1178400,0.03953
0.03,0.43855,0.4,0.002,1178700,0.03855
0.025,0.43871,0.4,-0.026,1179000,0.03871
0.02,0.42954,0.39,-0.057,1179300,0.03954
0.035,0.41409,0.375,-0.019,1179600,0.03909
0.015,0.39311,0.355,-0.056,1179900,0.03811
0.005,0.37313,0.335,0.057,1180200,0.03813
0.025,0.37176,0.335,-0.016,1180500,0.03676
0.025,0.35833,0.32,-0.012,1180800,0.03833
0.01,0.38221,0.345,-0.039,1181100,0.03721
0.025,0.38354,0.345,-0.007,1181400,0.03854
0.035,0.3668,0.33,-0.069,1181700,0.0368
0.02,0.38228,0.345,-0.022,1182000,0.03728
0.02,0.38189,0.345,-0.046,1182300,0.03689
0.02,0.36668,0.33,-0.038,1182600,0.03668
0.02,0.38123,0.345,-0.025,1182900,0.03623
0.04,0.3662,0.33,-0.006,1183200,0.0362
0.03,0.36702,0.33,-0.07,1183500,0.03702
0.01,0.32058,0.285,-0.077,1183800,0.03558
0.015,0.38628,0.35,0.021,1184100,0.03628
0.025,0.38099,0.345,-0.008,1184400,0.03599
0.025,0.39139,0.355,-0.001,1184700,0.03639
0.02,0.37162,0.335,0.003,1185000,0.03662
0.035,0.34672,0.31,-0.034,1185300,0.03672
0.04,0.37174,0.335,-0.046,1185600,0.03674
0.04,0.39141,0.355,-0.074,1185900,0.03641
0.025,0.38564,0.35,-0.081,1186200,0.03564
0.035,0.4015,0.365,-0.032,1186500,0.0365
0.035,0.40186,0.365,-0.026,1186800,0.03686
0.005,0.40185,0.365,-0.093,1187100,0.03685
0.005,0.37682,0.34,-0.046,1187400,0.03682
0.005,0.39192,0.355,0.022,1187700,0.03692
0.015,0.40734,0.37,-0.056,1188000,0.03734
0.015,0.39233,0.355,-0.073,1188300,0.03733
0.015,0.39744,0.36,-0.048,1188600,0.03744
0.02,0.39236,0.355,-0.024,1188900,0.03736
0.02,0.35603,0.32,-0.049,1189200,0.03603
0.025,0.366,0.33,0.009,1189500,0.036
0.015,0.35584,0.32,-0.088,1189800,0.03584
0.02,0.39153,0.355,-0.004,1190100,0.03653
0.025,0.41195,0.375,0.001,1190400,0.03695
0.02,0.42195,0.385,-0.079,1190700,0.03695
0.025,0.41814,0.38,-0.011,1191000,0.03814
0.02,0.41511,0.38,-0.056,1191300,0.03511
0.02,0.41781,0.38,-0.067,1191600,0.03781
0.03,0.42837,0.39,-0.0,1191900,0.03837
0.05,0.37591,0.34,-0.042,1192200,0.03591
0.03,0.39501,0.36,-0.084,1192500,0.03501
0.025,0.4117,0.375,-0.045,1192800,0.0367
0.03,0.40017,0.365,-0.042,1193100,0.03517
0.03,0.38528,0.35,-0.056,1193400,0.03528
0.035,0.42676,0.39,-0.077,1193700,0.03676
0.04,0.41184,0.375,-0.024,1194000,0.03684
0.045,0.39693,0.36,-0.03,1194300,0.03693
0.01,0.39766,0.36,-0.058,1194600,0.03766
0.015,0.38266,0.345,-0.029,1194900,0.03766
0.01,0.39255,0.355,-0.059,1195200,0.03755
0.025,0.39234,0.355,-0.003,1195500,0.03734
0.025,0.39784,0.36,0.039,1195800,0.03784
0.025,0.40414,0.365,-0.047,1196100,0.03914
0.03,0.39931,0.36,-0.08,1196400,0.03931
0.01,0.38929,0.35,-0.036,1196700,0.03929
0.01,0.39426,0.355,-0.047,1197000,0.03926
0.02,0.38869,0.35,-0.064,1197300,0.03869
0.01,0.35834,0.32,-0.069,1197600,0.03834
0.015,0.35848,0.32,-0.047,1197900,0.03848
0.02,0.32791,0.29,-0.009,1198200,0.03791
0.025,0.33777,0.3,-0.039,1198500,0.03777
0.02,0.38279,0.345,-0.104,1198800,0.03779
0.02,0.37801,0.34,-0.047,1199100,0.03801
0.01,0.36162,0.325,-0.096,1199400,0.03662
0.03,0.36333,0.325,-0.055,1199700,0.03833
0.01,0.36843,0.33,-0.019,1200000,0.03843
0.015,0.3885,0.35,-0.061,1200300,0.0385
0.01,0.36895,0.33,-0.004,1200600,0.03895
0.005,0.37886,0.34,-0.022,1200900,0.03886
0.005,0.40948,0.37,-0.031,1201200,0.03948
0.02,0.39525,0.355,-0.065,1201500,0.04025
0.03,0.39346,0.355,0.0,1201800,0.03846
0.025,0.40938,0.37,-0.07,1202100,0.03938
0.015,0.3993,0.36,-0.065,1202400,0.0393
0.005,0.40448,0.365,-0.086,1202700,0.03948
0.005,0.41433,0.375,-0.047,1203000,0.03933
0.01,0.42978,0.39,-0.038,1203300,0.03978
0.02,0.42841,0.39,-0.035,1203600,0.03841
0.005,0.43939,0.4,-0.022,1203900,0.03939
0.025,0.4327,0.395,-0.024,1204200,0.0377
0.02,0.42246,0.385,-0.029,1204500,0.03746
0.02,0.41351,0.375,-0.04,1204800,0.03851
0.01,0.39416,0.355,-0.079,1205100,0.03916
0.005,0.40367,0.365,-0.013,1205400,0.03867
0.005,0.41932,0.38,-0.073,1205700,0.03932
0.015,0.40977,0.37,-0.042,1206000,0.03977
0.01,0.40934,0.37,-0.034,1206300,0.03934
0.005,0.42957,0.39,-0.018,1206600,0.03957
0.01,0.42821,0.39,-0.034,1206900,0.03821
0.03,0.4028,0.365,-0.024,1207200,0.0378
0.025,0.39354,0.355,-0.053,1207500,0.03854
0.025,0.41423,0.375,-0.013,1207800,0.03923
0.02,0.41312,0.375,-0.058,1208100,0.03812
0.025,0.42442,0.385,-0.048,1208400,0.03942
0.01,0.41824,0.38,-0.044,1208700,0.03824
0.025,0.42318,0.385,-0.056,1209000,0.03818
0.015,0.41291,0.375,-0.043,1209300,0.03791
0.02,0.43867,0.4,0.003,1209600,0.03867
0.025,0.448,0.41,-0.046,1209900,0.038
0.025,0.42354,0.385,0.005,1210200,0.03854
0.02,0.40859,0.37,-0.054,1210500,0.03859
0.03,0.41514,0.375,-0.011,1210800,0.04014
0.01,0.41888,0.38,0.02,1211100,0.03888
0.02,0.38374,0.345,-0.036,1211400,0.03874
0.035,0.38416,0.345,-0.142,1211700,0.03916
0.015,0.39451,0.355,-0.059,1212000,0.03951
0.015,0.41359,0.375,0.005,1212300,0.03859
0.0,0.40438,0.365,-0.033,1212600,0.03938
0.015,0.40265,0.365,-0.083,1212900,0.03765
0.015,0.40901,0.37,-0.059,1213200,0.03901
0.005,0.39322,0.355,0.016,1213500,0.03822
0.03,0.38736,0.35,-0.101,1213800,0.03736
0.01,0.40304,0.365,-0.077,1214100,0.03804
0.01,0.40297,0.365,-0.041,1214400,0.03797
0.02,0.40871,0.37,-0.002,1214700,0.03871
0.015,0.43512,0.395,-0.003,1215000,0.04012
0.015,0.45093,0.41,-0.073,1215300,0.04093
0.015,0.41573,0.375,0.016,1215600,0.04073
0.01,0.37969,0.34,-0.081,1215900,0.03969
0.01,0.37346,0.335,-0.136,1216200,0.03846
0.01,0.41426,0.375,-0.037,1216500,0.03926
-0.005,0.37448,0.335,-0.049,1216800,0.03948
-0.005,0.41502,0.375,-0.092,1217100,0.04002
0.015,0.37558,0.335,-0.029,1217400,0.04058
0.015,0.37951,0.34,-0.123,1217700,0.03951
0.0,0.41593,0.375,-0.044,1218000,0.04093
0.015,0.43887,0.4,-0.084,1218300,0.03887
0.015,0.37976,0.34,-0.12,1218600,0.03976
0.015,0.39591,0.355,-0.045,1218900,0.04091
0.03,0.36999,0.33,-0.058,1219200,0.03999
0.025,0.40103,0.36,-0.022,1219500,0.04103
0.025,0.37,0.33,-0.049,1219800,0.04
0.015,0.40542,0.365,-0.045,1220100,0.04042
0.01,0.40137,0.36,-0.001,1220400,0.04137
0.015,0.41519,0.375,-0.087,1220700,0.04019
0.025,0.40883,0.37,-0.07,1221000,0.03883
0.03,0.43615,0.395,-0.056,1221300,0.04115
0.01,0.42087,0.38,0.027,1221600,0.04087
0.025,0.42584,0.385,-0.013,1221900,0.04084
0.025,0.46617,0.425,0.02,1222200,0.04117
0.035,0.44153,0.4,-0.032,1222500,0.04153
0.035,0.4355,0.395,-0.048,1222800,0.0405
0.015,0.45032,0.41,-0.04,1223100,0.04032
0.035,0.43516,0.395,-0.058,1223400,0.04016
0.025,0.41018,0.37,-0.064,1223700,0.04018
0.025,0.43009,0.39,-0.044,1224000,0.04009
0.015,0.455,0.415,-0.002,1224300,0.04
0.04,0.41852,0.38,-0.059,1224600,0.03852
0.035,0.46388,0.425,-0.024,1224900,0.03888
0.035,0.42916,0.39,-0.09,1225200,0.03916
0.04,0.43921,0.4,-0.013,1225500,0.03921
0.035,0.4233,0.385,-0.031,1225800,0.0383
0.04,0.40781,0.37,-0.094,1226100,0.03781
0.03,0.41296,0.375,-0.07,1226400,0.03796
0.03,0.43393,0.395,-0.012,1226700,0.03893
0.015,0.44804,0.41,-0.114,1227000,0.03804
0.03,0.45815,0.42,-0.045,1227300,0.03815
0.035,0.42733,0.39,0.007,1227600,0.03733
0.035,0.44272,0.405,-0.005,1227900,0.03772
0.03,0.45955,0.42,-0.005,1228200,0.03955
0.02,0.39175,0.355,-0.108,1228500,0.03675
0.035,0.43881,0.4,-0.014,1228800,0.03881
0.03,0.45438,0.415,0.013,1229100,0.03938
0.005,0.43774,0.4,-0.066,1229400,0.03774
0.02,0.45404,0.415,-0.075,1229700,0.03904
0.035,0.44421,0.405,-0.049,1230000,0.03921
0.025,0.44354,0.405,0.019,1230300,0.03854
0.02,0.43841,0.4,-0.016,1230600,0.03841
0.01,0.40358,0.365,-0.028,1230900,0.03858
0.015,0.4535,0.415,-0.091,1231200,0.0385
0.005,0.4491,0.41,-0.055,1231500,0.0391
0.02,0.44423,0.405,-0.086,1231800,0.03923
0.01,0.44302,0.405,-0.074,1232100,0.03802
0.01,0.43754,0.4,-0.035,1232400,0.03754
0.015,0.42743,0.39,0.032,1232700,0.03743
0.03,0.4168,0.38,-0.038,1233000,0.0368
0.03,0.40696,0.37,-0.077,1233300,0.03696
0.035,0.42859,0.39,-0.048,1233600,0.03859
0.035,0.42207,0.385,-0.012,1233900,0.03707
0.025,0.45395,0.415,-0.009,1234200,0.03895
0.025,0.42724,0.39,0.01,1234500,0.03724
0.025,0.45861,0.42,-0.002,1234800,0.03861
0.025,0.44848,0.41,-0.018,1235100,0.03848
0.03,0.46819,0.43,-0.067,1235400,0.03819
0.045,0.44376,0.405,0.001,1235700,0.03876
0.03,0.46872,0.43,-0.085,1236000,0.03872
0.04,0.46778,0.43,-0.065,1236300,0.03778
0.035,0.44342,0.405,-0.062,1236600,0.03842
0.03,0.44263,0.405,-0.022,1236900,0.03763
0.035,0.44742,0.41,-0.033,1237200,0.03742
0.035,0.44879,0.41,-0.024,1237500,0.03879
0.03,0.46383,0.425,-0.051,1237800,0.03883
0.03,0.45409,0.415,-0.053,1238100,0.03909
0.01,0.44298,0.405,-0.093,1238400,0.03798
0.025,0.44754,0.41,-0.024,1238700,0.03754
0.02,0.49361,0.455,-0.027,1239000,0.03861
0.03,0.48289,0.445,-0.101,1239300,0.03789
0.03,0.48314,0.445,-0.026,1239600,0.03814
0.01,0.51777,0.48,0.015,1239900,0.03777
0.015,0.5077,0.47,0.052,1240200,0.0377
0.02,0.49745,0.46,-0.018,1240500,0.03745
0.03,0.49095,0.455,-0.023,1240800,0.03595
0.02,0.49137,0.455,0.001,1241100,0.03637
0.035,0.49848,0.46,-0.007,1241400,0.03848
0.025,0.49193,0.455,0.016,1241700,0.03693
0.025,0.47864,0.44,0.002,1242000,0.03864
0.025,0.45747,0.42,0.008,1242300,0.03747
0.035,0.47952,0.44,-0.076,1242600,0.03952
0.02,0.50499,0.465,-0.008,1242900,0.03999
0.015,0.47349,0.435,-0.028,1243200,0.03849
0.02,0.46305,0.425,-0.074,1243500,0.03805
0.025,0.48753,0.45,-0.016,1243800,0.03753
0.015,0.50029,0.46,-0.081,1244100,0.04029
0.025,0.49062,0.45,-0.057,1244400,0.04062
0.015,0.47582,0.435,-0.052,1244700,0.04082
0.005,0.46507,0.425,-0.077,1245000,0.04007
-0.005,0.47515,0.435,-0.007,1245300,0.04015
0.005,0.4743,0.435,-0.065,1245600,0.0393
-0.005,0.48474,0.445,-0.014,1245900,0.03974
-0.005,0.47546,0.435,-0.047,1246200,0.04046
0.0,0.46324,0.425,-0.111,1246500,0.03824
0.015,0.47355,0.435,-0.059,1246800,0.03855
0.0,0.50048,0.46,-0.068,1247100,0.04048
0.005,0.50467,0.465,-0.057,1247400,0.03967
0.0,0.51476,0.475,-0.042,1247700,0.03976
0.0,0.50871,0.47,0.002,1248000,0.03871
-0.005,0.50037,0.46,0.026,1248300,0.04037
0.0,0.51388,0.475,0.012,1248600,0.03888
0.01,0.4949,0.455,-0.067,1248900,0.0399
0.005,0.50481,0.465,-0.007,1249200,0.03981
0.005,0.49488,0.455,0.005,1249500,0.03988
0.01,0.49548,0.455,-0.11,1249800,0.04048
0.005,0.49513,0.455,-0.048,1250100,0.04013
0.0,0.49537,0.455,0.008,1250400,0.04037
0.005,0.46434,0.425,-0.057,1250700,0.03934
0.0,0.4848,0.445,-0.03,1251000,0.0398
-0.005,0.46412,0.425,-0.059,1251300,0.03912
0.0,0.46444,0.425,-0.019,1251600,0.03944
0.01,0.46921,0.43,-0.088,1251900,0.03921
0.015,0.46239,0.425,-0.058,1252200,0.03739
0.02,0.48348,0.445,0.019,1252500,0.03848
0.01,0.47454,0.435,0.016,1252800,0.03954
0.02,0.45199,0.415,-0.068,1253100,0.03699
0.02,0.47727,0.44,-0.068,1253400,0.03727
0.02,0.50716,0.47,-0.044,1253700,0.03716
0.025,0.46572,0.43,-0.064,1254000,0.03572
0.03,0.48657,0.45,-0.046,1254300,0.03657
0.025,0.49127,0.455,-0.034,1254600,0.03627
0.02,0.50713,0.47,-0.011,1254900,0.03713
0.02,0.50296,0.465,-0.014,1255200,0.03796
0.015,0.47728,0.44,-0.079,1255500,0.03728
0.015,0.49257,0.455,-0.004,1255800,0.03757
0.005,0.49362,0.455,0.0,1256100,0.03862
0.005,0.46371,0.425,-0.052,1256400,0.03871
0.01,0.44383,0.405,-0.073,1256700,0.03883
0.005,0.46355,0.425,-0.007,1257000,0.03855
0.0,0.42042,0.385,-0.041,1257300,0.03542
0.0,0.46807,0.43,-0.002,1257600,0.03807
0.02,0.44165,0.405,-0.014,1257900,0.03665
0.015,0.47736,0.44,-0.03,1258200,0.03736
0.01,0.46802,0.43,-0.007,1258500,0.03802
0.005,0.45228,0.415,-0.058,1258800,0.03728
0.01,0.46753,0.43,-0.01,1259100,0.03753
0.015,0.46743,0.43,-0.025,1259400,0.03743
0.02,0.46318,0.425,-0.082,1259700,0.03818
0.015,0.4536,0.415,-0.054,1260000,0.0386
0.015,0.44317,0.405,-0.069,1260300,0.03817
0.02,0.44821,0.41,-0.033,1260600,0.03821
0.025,0.47852,0.44,-0.026,1260900,0.03852
0.02,0.46417,0.425,-0.061,1261200,0.03917
0.005,0.47363,0.435,-0.053,1261500,0.03863
0.01,0.43136,0.395,-0.072,1261800,0.03636
0.01,0.45727,0.42,-0.045,1262100,0.03727
0.01,0.47222,0.435,0.001,1262400,0.03722
0.02,0.47287,0.435,0.004,1262700,0.03787
0.01,0.45759,0.42,-0.05,1263000,0.03759
0.0,0.45184,0.415,-0.04,1263300,0.03684
0.025,0.45144,0.415,0.011,1263600,0.03644
0.02,0.47258,0.435,-0.011,1263900,0.03758
0.025,0.482,0.445,-0.129,1264200,0.037
0.005,0.47852,0.44,-0.02,1264500,0.03852
0.015,0.4429,0.405,-0.022,1264800,0.0379
0.025,0.44854,0.41,-0.027,1265100,0.03854
0.025,0.42871,0.39,-0.026,1265400,0.03871
0.02,0.41848,0.38,-0.065,1265700,0.03848
0.03,0.41814,0.38,-0.053,1266000,0.03814
0.03,0.42314,0.385,0.009,1266300,0.03814
0.015,0.42918,0.39,-0.001,1266600,0.03918
0.015,0.4438,0.405,-0.064,1266900,0.0388
0.005,0.42436,0.385,-0.059,1267200,0.03936
0.03,0.44812,0.41,-0.061,1267500,0.03812
0.025,0.43728,0.4,-0.009,1267800,0.03728
0.015,0.4434,0.405,-0.029,1268100,0.0384
0.04,0.4366,0.4,-0.075,1268400,0.0366
0.025,0.4122,0.375,-0.016,1268700,0.0372
0.025,0.4474,0.41,-0.075,1269000,0.0374
0.015,0.44684,0.41,0.015,1269300,0.03684
0.02,0.4628,0.425,-0.03,1269600,0.0378
0.01,0.45216,0.415,-0.025,1269900,0.03716
0.02,0.45244,0.415,-0.05,1270200,0.03744
0.01,0.45612,0.42,-0.029,1270500,0.03612
0.03,0.44129,0.405,-0.003,1270800,0.03629
0.015,0.4723,0.435,-0.019,1271100,0.0373
0.015,0.45206,0.415,-0.039,1271400,0.03706
0.01,0.44634,0.41,-0.055,1271700,0.03634
0.025,0.44246,0.405,-0.014,1272000,0.03746
0.01,0.43804,0.4,-0.044,1272300,0.03804
0.02,0.46191,0.425,-0.064,1272600,0.03691
0.03,0.42251,0.385,-0.078,1272900,0.03751
0.02,0.47701,0.44,-0.054,1273200,0.03701
0.035,0.48251,0.445,-0.08,1273500,0.03751
0.02,0.46086,0.425,-0.016,1273800,0.03586
0.02,0.45692,0.42,-0.016,1274100,0.03692
0.015,0.45242,0.415,-0.062,1274400,0.03742
0.02,0.44666,0.41,-0.073,1274700,0.03666
0.02,0.4369,0.4,-0.062,1275000,0.0369
0.015,0.43635,0.4,-0.043,1275300,0.03635
0.005,0.42591,0.39,-0.076,1275600,0.03591
0.0,0.45009,0.415,-0.039,1275900,0.03509
0.03,0.45965,0.425,0.007,1276200,0.03465
0.005,0.46554,0.43,-0.028,1276500,0.03554
-0.005,0.4453,0.41,-0.046,1276800,0.0353
0.02,0.45739,0.42,0.032,1277100,0.03739
0.015,0.42243,0.385,-0.032,1277400,0.03743
0.02,0.43319,0.395,0.024,1277700,0.03819
0.005,0.43291,0.395,-0.022,1278000,0.03791
0.005,0.39239,0.355,-0.052,1278300,0.03739
0.0,0.42785,0.39,-0.044,1278600,0.03785
0.015,0.40771,0.37,-0.096,1278900,0.03771
0.025,0.4158,0.38,-0.012,1279200,0.0358
0.02,0.42687,0.39,-0.033,1279500,0.03687
0.02,0.4272,0.39,0.02,1279800,0.0372
0.015,0.42767,0.39,-0.086,1280100,0.03767
0.02,0.41806,0.38,-0.035,1280400,0.03806
0.04,0.41214,0.375,-0.02,1280700,0.03714
0.025,0.41127,0.375,-0.024,1281000,0.03627
0.03,0.40525,0.37,-0.067,1281300,0.03525
